word,sentence1,sentence2,cosine_similarity,label
foot,"['armored', 'from', 'head', 'to', 'foot']","['the', 'swiftest', 'of', 'foot']",0.7854113578796387,0
neighborhood,"['the', 'price', 'is', 'in', 'the', 'neighborhood', 'of', '100']","['he', 'always', 'blames', 'someone', 'else', 'in', 'the', 'immediate', 'neighborhood']",0.53140789270401,0
end,"['we', 'have', 'given', 'it', 'at', 'the', 'end', 'of', 'the', 'section', 'since', 'it', 'involves', 'the', 'calculus']","['the', 'socalled', 'glorious', 'experiment', 'came', 'to', 'an', 'inglorious', 'end']",0.8607454895973206,0
subject,"['her', 'favorite', 'subject', 'is', 'physics']","['a', 'moving', 'picture', 'of', 'a', 'train', 'is', 'more', 'dramatic', 'than', 'a', 'still', 'picture', 'of', 'the', 'same', 'subject']",0.6794843077659607,0
opening,"['a', 'salamander', 'darted', 'out', 'of', 'an', 'opening', 'in', 'the', 'rocks']","['the', 'opening', 'received', 'good', 'critical', 'reviews']",0.41370412707328796,0
leak,"['he', 'had', 'to', 'clean', 'up', 'the', 'leak']","['a', 'leak', 'in', 'a', 'boat']",0.5655660033226013,1
carry,"['i', 'carry', 'her', 'image', 'in', 'my', 'minds', 'eye']","['i', 'carry', 'a', 'lot', 'of', 'life', 'insurance']",0.5459548830986023,1
part,"['he', 'wanted', 'to', 'feel', 'a', 'part', 'of', 'something', 'bigger', 'than', 'himself']","['the', 'rear', 'part', 'of', 'the', 'house']",0.6158803701400757,0
work,"['a', 'lot', 'of', 'people', 'are', 'out', 'of', 'work']","['he', 'hasnt', 'come', 'home', 'yet', 'hes', 'still', 'at', 'work']",0.7623185515403748,1
language,"['the', 'language', 'introduced', 'is', 'standard', 'throughout', 'the', 'text']","['the', 'gift', 'of', 'language']",0.5060310959815979,1
finish,"['booze', 'will', 'be', 'the', 'finish', 'of', 'him']","['almost', 'an', 'inspiration', 'which', 'gives', 'to', 'all', 'work', 'that', 'finish', 'which', 'is', 'almost', 'art', 'joseph', 'conrad']",0.7527862191200256,0
deal,"['deal', 'a', 'blow', 'to', 'someone']","['i', 'can', 'deal', 'with', 'this', 'crew', 'of', 'workers']",0.6280896067619324,0
unit,"['a', 'unit', 'of', 'wheat', 'is', 'a', 'bushel']","['the', 'dollar', 'is', 'the', 'united', 'states', 'unit', 'of', 'currency']",0.4515402615070343,1
safety,"['insure', 'the', 'safety', 'of', 'the', 'children']","['if', 'you', 'push', 'it', 'to', 'the', 'limit', 'safety', 'is', 'not', 'guaranteed']",0.6665505170822144,1
crack,"['open', 'the', 'door', 'a', 'crack']","['there', 'was', 'a', 'crack', 'in', 'the', 'mirror']",0.6750333309173584,0
business,"['we', 'do', 'business', 'all', 'over', 'the', 'world']","['computers', 'are', 'now', 'widely', 'used', 'in', 'business']",0.5342111587524414,1
seat,"['he', 'was', 'elected', 'to', 'a', 'seat', 'in', 'the', 'senate']","['he', 'dusted', 'off', 'the', 'seat', 'before', 'sitting', 'down']",0.6592639684677124,0
cut,"['she', 'could', 'not', 'cut', 'the', 'long', 'days', 'in', 'the', 'office']","['the', 'glass', 'from', 'the', 'shattered', 'windshield', 'cut', 'into', 'her', 'forehead']",0.7250348925590515,0
touch,"['the', 'cooling', 'touch', 'of', 'the', 'night', 'air']","['there', 'was', 'a', 'touch', 'of', 'sarcasm', 'in', 'his', 'tone']",0.5921027064323425,0
light,"['can', 'you', 'shed', 'light', 'on', 'this', 'problem']","['do', 'you', 'have', 'a', 'light']",0.8348104953765869,0
withholding,"['there', 'were', 'allegations', 'of', 'the', 'withholding', 'of', 'evidence']","['i', 'resented', 'his', 'withholding', 'permission']",0.24341025948524475,1
use,"['use', 'the', 'plastic', 'bags', 'to', 'store', 'the', 'food']","['he', 'doesnt', 'know', 'how', 'to', 'use', 'a', 'computer']",0.6777161359786987,1
vault,"['family', 'members', 'had', 'been', 'buried', 'in', 'the', 'vault', 'for', 'centuries']","['the', 'bank', 'kept', 'their', 'money', 'safe', 'in', 'a', 'large', 'vault']",0.8093528151512146,1
strengthen,"['strengthen', 'the', 'relations', 'between', 'the', 'two', 'countries']","['this', 'exercise', 'will', 'strengthen', 'your', 'upper', 'body']",0.6184148788452148,1
realization,"['a', 'growing', 'realization', 'of', 'the', 'risk', 'involved']","['the', 'victory', 'was', 'the', 'realization', 'of', 'a', 'whole', 'years', 'work']",0.685677707195282,0
block,"['anne', 'boleyn', 'placed', 'her', 'head', 'on', 'the', 'block', 'and', 'awaited', 'her', 'execution']","['a', 'block', 'of', 'stone']",0.5728790163993835,1
time,"['see', 'you', 'another', 'time']","['this', 'time', 'he', 'succeeded']",0.8502432703971863,1
seat,"['he', 'was', 'elected', 'to', 'a', 'seat', 'in', 'the', 'senate']","['the', 'seat', 'of', 'his', 'pants', 'was', 'worn', 'through']",0.7929415702819824,0
facility,"['he', 'was', 'famous', 'for', 'his', 'facility', 'as', 'an', 'archer']","['a', 'cell', 'phone', 'with', 'internet', 'facility']",0.6166169047355652,0
smoke,"['it', 'was', 'just', 'smoke', 'and', 'mirrors']","['he', 'showed', 'batters', 'nothing', 'but', 'smoke']",0.8364098072052002,0
move,"['to', 'move', 'in', 'a', 'matter']","['move', 'those', 'boxes', 'into', 'the', 'corner', 'please']",0.6501306891441345,0
respect,"['out', 'of', 'respect', 'for', 'his', 'privacy']","['she', 'lost', 'all', 'respect', 'for', 'him']",0.7116997838020325,0
catch,"['did', 'you', 'catch', 'a', 'cold']","['the', 'fashion', 'did', 'not', 'catch']",0.8120406270027161,0
side,"['the', 'patient', 'was', 'bleeding', 'on', 'the', 'right', 'side']","['he', 'had', 'a', 'pain', 'in', 'his', 'side']",0.7973849773406982,1
job,"['he', 'gave', 'it', 'up', 'as', 'a', 'bad', 'job']","['she', 'did', 'an', 'outstanding', 'job', 'as', 'ophelia']",0.8927637338638306,1
direction,"['is', 'the', 'direction', 'of', 'the', 'economy', 'a', 'function', 'of', 'government']","['i', 'couldnt', 'follow', 'the', 'direction', 'of', 'his', 'thoughts']",0.6681421995162964,0
dick,"['he', 'wore', 'a', 'condom', 'over', 'his', 'dick']","['sorry', 'girls', 'i', 'suck', 'dick']",0.6507351994514465,1
dip,"['there', 'was', 'a', 'dip', 'in', 'the', 'road']","['this', 'onion', 'dip', 'is', 'just', 'scrumptious']",0.6964074373245239,0
sense,"['a', 'sense', 'of', 'self']","['a', 'sense', 'of', 'danger']",0.9058053493499756,1
lead,"['we', 'were', 'just', 'waiting', 'for', 'someone', 'to', 'take', 'the', 'lead']","['they', 'didnt', 'follow', 'our', 'lead']",0.7789602875709534,1
while,"['he', 'was', 'here', 'for', 'a', 'little', 'while']","['he', 'lectured', 'for', 'quite', 'a', 'long', 'while']",0.8390878438949585,1
disposition,"['he', 'has', 'a', 'happy', 'disposition']","['i', 'have', 'little', 'disposition', 'now', 'to', 'do', 'as', 'you', 'say']",0.451688289642334,0
window,"['they', 'had', 'a', 'window', 'of', 'less', 'than', 'an', 'hour', 'when', 'an', 'attack', 'would', 'have', 'succeeded']","['you', 'have', 'a', 'twohour', 'window', 'of', 'clear', 'weather', 'to', 'finish', 'working', 'on', 'the', 'lawn']",0.7727615237236023,1
education,"['a', 'girls', 'education', 'was', 'less', 'important', 'than', 'a', 'boys']","['he', 'received', 'no', 'formal', 'education']",0.6272485256195068,0
finish,"['when', 'the', 'finish', 'is', 'too', 'thin', 'it', 'is', 'difficult', 'to', 'apply', 'evenly']","['the', 'boat', 'had', 'a', 'metallic', 'finish']",0.5555706024169922,1
taste,"['she', 'enjoyed', 'her', 'brief', 'taste', 'of', 'independence']","['his', 'cold', 'deprived', 'him', 'of', 'his', 'sense', 'of', 'taste']",0.7241175174713135,0
lunchtime,"['he', 'observed', 'a', 'regular', 'lunchtime']","['its', 'almost', 'lunchtime', 'so', 'i', 'think', 'ill', 'finish', 'up', 'later', 'this', 'afternoon']",0.6986832022666931,1
body,"['a', 'body', 'of', 'law']","['a', 'body', 'of', 'precedents']",0.7829797267913818,1
time,"['time', 'stops', 'for', 'nobody']","['the', 'time', 'of', 'year', 'for', 'planting']",0.7745912671089172,0
translate,"['is', 'there', 'a', 'need', 'to', 'translate', 'the', 'psychiatrists', 'remarks']","['can', 'you', 'translate', 'the', 'instructions', 'in', 'this', 'manual', 'for', 'a', 'layman']",0.9058184623718262,1
development,"['the', 'slow', 'development', 'of', 'her', 'skill', 'as', 'a', 'writer']","['the', 'development', 'of', 'his', 'ideas', 'took', 'many', 'years']",0.7824862003326416,1
see,"['i', 'can', 'see', 'what', 'will', 'happen']","['i', 'cant', 'see', 'him', 'on', 'horseback']",0.9028815627098083,1
check,"['these', 'stories', 'dont', 'check']","['katies', 'sick', 'so', 'i', 'need', 'to', 'check', 'up', 'on', 'her', 'and', 'see', 'if', 'she', 'needs', 'anything']",0.6232120394706726,0
number,"['she', 'refused', 'to', 'give', 'them', 'her', 'social', 'security', 'number']","['she', 'preferred', 'the', 'black', 'nylon', 'number']",0.7956380844116211,0
progress,"['the', 'thick', 'branches', 'overhanging', 'the', 'path', 'made', 'progress', 'difficult']","['he', 'listened', 'for', 'the', 'progress', 'of', 'the', 'troops']",0.3747996687889099,1
home,"['he', 'grew', 'up', 'in', 'a', 'good', 'christian', 'home']","['theres', 'no', 'place', 'like', 'home']",0.7893404960632324,1
direction,"['keep', 'going', 'in', 'the', 'same', 'direction']","['he', 'had', 'no', 'direction', 'in', 'his', 'life']",0.5674341320991516,0
work,"['a', 'lot', 'of', 'people', 'are', 'out', 'of', 'work']","['he', 'arrived', 'at', 'work', 'early', 'today']",0.6214588284492493,0
night,"['it', 'vanished', 'into', 'the', 'night']","['the', 'cat', 'disappeared', 'into', 'the', 'night']",0.6574365496635437,1
transplant,"['he', 'had', 'a', 'kidney', 'transplant']","['a', 'child', 'had', 'a', 'multiple', 'organ', 'transplant', 'two', 'months', 'ago']",0.5586337447166443,1
wilderness,"['the', 'duties', 'of', 'citizenship', 'are', 'lost', 'sight', 'of', 'in', 'the', 'wilderness', 'of', 'interests', 'of', 'individuals', 'and', 'groups']","['a', 'wilderness', 'of', 'masts', 'in', 'the', 'harbor']",0.6695294976234436,1
end,"['no', 'one', 'wanted', 'to', 'play', 'end']","['they', 'rode', 'to', 'the', 'end', 'of', 'the', 'line']",0.7026795744895935,0
wash,"['my', 'jacket', 'needs', 'a', 'wash']","['im', 'going', 'to', 'have', 'a', 'quick', 'wash', 'before', 'coming', 'to', 'bed']",0.7896552085876465,1
save,"['ill', 'save', 'you', 'the', 'trouble']","['this', 'will', 'save', 'you', 'a', 'lot', 'of', 'time']",0.8662531971931458,1
role,"['the', 'role', 'of', 'women', 'has', 'changed', 'significantly', 'in', 'the', 'last', 'century']","['what', 'is', 'your', 'role', 'on', 'the', 'team']",0.7729232907295227,1
give,"['what', 'will', 'you', 'give', 'her', 'for', 'her', 'birthday']","['im', 'going', 'to', 'give', 'my', 'wife', 'a', 'necklace', 'for', 'her', 'birthday']",0.7650313973426819,1
chain,"['this', 'led', 'to', 'an', 'unfortunate', 'chain', 'of', 'events']","['the', 'chain', 'of', 'command']",0.7507380247116089,1
apply,"['i', 'apply', 'this', 'rule', 'to', 'get', 'good', 'results']","['apply', 'for', 'a', 'job']",0.438199520111084,0
pull,"['iron', 'fillings', 'drawn', 'by', 'the', 'pull', 'of', 'a', 'magnet']","['the', 'spaceship', 'came', 'under', 'the', 'pull', 'of', 'the', 'gas', 'giant']",0.9055845141410828,1
door,"['education', 'is', 'the', 'door', 'to', 'success']","['we', 'closed', 'the', 'door', 'to', 'haitian', 'immigrants']",0.7538862228393555,1
area,"['it', 'was', 'about', '500', 'square', 'feet', 'in', 'area']","['the', 'area', 'of', 'a', 'rectangle']",0.7114881873130798,1
product,"['weve', 'got', 'to', 'sell', 'a', 'lot', 'of', 'product', 'by', 'the', 'end', 'of', 'the', 'month']","['the', 'product', 'of', '2', 'and', '3', 'is', '6']",0.5615133047103882,0
gather,"['i', 'gather', 'from', 'aunty', 'may', 'that', 'you', 'had', 'a', 'good', 'day', 'at', 'the', 'match']","['i', 'gather', 'you', 'have', 'not', 'done', 'your', 'homework']",0.8331100940704346,1
mystery,"['how', 'it', 'got', 'out', 'is', 'a', 'mystery']","['the', 'truth', 'behind', 'the', 'events', 'remains', 'a', 'mystery']",0.46794888377189636,1
see,"['you', 'have', 'to', 'be', 'a', 'good', 'observer', 'to', 'see', 'all', 'the', 'details']","['can', 'you', 'see', 'the', 'bird', 'in', 'that', 'tree']",0.8871867656707764,1
reflection,"['the', 'dog', 'barked', 'at', 'his', 'own', 'reflection', 'in', 'the', 'mirror']","['the', 'pulse', 'is', 'a', 'reflection', 'of', 'the', 'hearts', 'condition']",0.7665834426879883,0
meet,"['the', 'company', 'agrees', 'to', 'meet', 'the', 'cost', 'of', 'any', 'repairs']","['does', 'this', 'paper', 'meet', 'the', 'requirements', 'for', 'the', 'degree']",0.874433696269989,1
beer,"['i', 'love', 'beer', 'but', 'i', 'know', 'it', 'is', 'bad', 'for', 'you']","['beer', 'is', 'brewed', 'all', 'over', 'the', 'world']",0.611474871635437,1
put,"['put', 'these', 'words', 'to', 'music']","['put', 'money', 'into', 'bonds']",0.8848575353622437,0
play,"['it', 'was', 'all', 'done', 'in', 'play']","['rain', 'stopped', 'play', 'in', 'the', '4th', 'inning']",0.6967423558235168,0
touch,"['this', 'piano', 'has', 'a', 'wonderful', 'touch']","['she', 'likes', 'the', 'touch', 'of', 'silk', 'on', 'her', 'skin']",0.7649739980697632,0
despite,"['the', 'despite', 'in', 'which', 'outsiders', 'were', 'held', 'is', 'legendary']","['she', 'wanted', 'neither', 'favor', 'nor', 'despite']",0.5197113156318665,0
line,"['there', 'is', 'a', 'narrow', 'line', 'between', 'sanity', 'and', 'insanity']","['he', 'got', 'out', 'of', 'line']",0.6088296175003052,0
have,"['the', 'only', 'girl', 'who', 'would', 'have', 'him', 'was', 'the', 'millers', 'daughter']","['i', 'wont', 'have', 'this', 'dog', 'in', 'my', 'house']",0.8394287824630737,1
respect,"['syngman', 'rhee', 'kept', 'imprisoned', 'the', 'dowager', 'queen', 'yun', 'empress', 'sunjeong', 'of', 'the', 'korean', 'empire', 'for', 'fear', 'of', 'the', 'respect', 'the', 'people', 'held', 'for', 'her']","['out', 'of', 'respect', 'for', 'his', 'privacy']",0.7527734041213989,0
baby,"['when', 'is', 'your', 'baby', 'due']","['the', 'baby', 'of', 'the', 'supreme', 'court']",0.7070989608764648,0
floor,"['the', 'floor', 'of', 'the', 'pelvis']","['the', 'floor', 'of', 'the', 'cave']",0.922311544418335,1
movement,"['the', 'succession', 'of', 'flashing', 'lights', 'gave', 'an', 'illusion', 'of', 'movement']","['the', 'labor', 'movement', 'has', 'been', 'struggling', 'in', 'america', 'since', 'the', 'passage', 'of', 'the', 'tafthartley', 'act', 'in', '1947']",0.7029263973236084,0
level,"['take', 'the', 'elevator', 'and', 'get', 'off', 'at', 'the', 'promenade', 'level']","['what', 'level', 'is', 'the', 'office', 'on']",0.7643084526062012,1
action,"['his', 'novels', 'always', 'have', 'a', 'lot', 'of', 'action']","['the', 'action', 'of', 'natural', 'forces']",0.6033726930618286,0
book,"['he', 'used', 'a', 'large', 'book', 'as', 'a', 'doorstop']","['many', 'readers', 'find', 'the', 'first', 'book', 'of', 'a', 'tale', 'of', 'two', 'cities', 'to', 'be', 'confusing']",0.8144168257713318,0
charge,"['i', 'need', 'to', 'charge', 'my', 'car', 'battery']","['dont', 'forget', 'to', 'charge', 'the', 'drill']",0.7266497611999512,1
area,"['the', 'photo', 'is', 'a', 'little', 'dark', 'in', 'that', 'area']","['the', 'area', 'of', 'a', 'rectangle']",0.8891048431396484,1
see,"['how', 'nice', 'to', 'see', 'you', 'again']","['we', 'had', 'to', 'see', 'a', 'psychiatrist']",0.7147933840751648,0
blow,"['certain', 'insects', 'are', 'said', 'to', 'blow']","['theres', 'nothing', 'more', 'thrilling', 'to', 'the', 'whale', 'watcher', 'than', 'to', 'see', 'a', 'whale', 'surface', 'and', 'blow']",0.6549891233444214,0
clarity,"['lack', 'of', 'clarity', 'on', 'the', 'part', 'of', 'the', 'teacher', 'will', 'cause', 'confusion', 'among', 'the', 'students']","['she', 'dreamed', 'with', 'great', 'clarity', 'that', 'she', 'had', 'been', 'seen', 'her', 'own', 'death']",0.5063864588737488,1
catch,"['we', 'have', 'a', 'big', 'barrel', 'to', 'catch', 'the', 'rainwater']","['catch', 'a', 'show', 'on', 'broadway']",0.6755262017250061,0
take,"['ill', 'take', 'the', 'blue', 'plates']","['take', 'any', 'one', 'of', 'these', 'cards']",0.7308844327926636,1
interpreter,"['she', 'was', 'famous', 'as', 'an', 'interpreter', 'of', 'shakespearean', 'roles']","['his', 'paintings', 'reveal', 'a', 'sensitive', 'interpreter', 'of', 'nature']",0.4439240097999573,1
field,"['he', 'needs', 'some', 'time', 'in', 'the', 'field', 'before', 'his', 'judgment', 'can', 'be', 'trusted']","['field', 'work', 'traditionally', 'distinguishes', 'true', 'archaeologists', 'from', 'armchair', 'archaeologists']",0.7363733053207397,1
organ,"['georgie', 'fame', 'plays', 'all', 'types', 'of', 'keyboards', 'including', 'electric', 'piano', 'organ', 'and', 'hammond', 'organ']","['the', 'organ', 'of', 'the', 'communist', 'party']",0.513581395149231,0
control,"['the', 'timing', 'and', 'control', 'of', 'his', 'movements', 'were', 'unimpaired']","['he', 'had', 'lost', 'control', 'of', 'his', 'sphincters']",0.6827112436294556,1
sex,"['we', 'had', 'sex', 'in', 'the', 'back', 'seat']","['the', 'believers', 'those', 'who', 'abstain', 'from', 'sex']",0.44158339500427246,1
business,"['we', 'do', 'business', 'all', 'over', 'the', 'world']","['hes', 'such', 'a', 'poor', 'cook', 'i', 'cant', 'believe', 'hes', 'still', 'in', 'business']",0.4433283805847168,1
seat,"['the', 'seat', 'of', 'these', 'trousers', 'is', 'almost', 'worn', 'through']","['the', 'seat', 'of', 'his', 'pants', 'was', 'worn', 'through']",0.8746290802955627,1
mother,"['the', 'lioness', 'was', 'a', 'mother', 'of', 'four', 'cubs']","['necessity', 'is', 'the', 'mother', 'of', 'invention']",0.7133108973503113,0
consult,"['you', 'should', 'consult', 'the', 'dictionary']","['men', 'forgot', 'or', 'feared', 'to', 'consult']",0.5207390189170837,1
cold,"['he', 'shivered', 'from', 'the', 'cold']","['the', 'cold', 'helped', 'clear', 'his', 'head']",0.7356280088424683,1
run,"['the', 'ship', 'made', 'its', 'run', 'in', 'record', 'time']","['the', 'bus', 'on', 'the', 'cherry', 'street', 'run', 'is', 'always', 'crowded']",0.9039661288261414,1
streak,"['i', 'hope', 'i', 'can', 'keep', 'up', 'this', 'streak', 'of', 'accomplishments']","['i', 'was', 'on', 'a', 'winning', 'streak', 'until', 'the', 'fourth', 'game', 'where', 'i', 'was', 'dealt', 'terrible', 'cards']",0.625081479549408,1
appointment,"['the', 'appointment', 'had', 'to', 'be', 'approved', 'by', 'the', 'whole', 'committee']","['he', 'erred', 'by', 'the', 'appointment', 'of', 'unsuitable', 'men']",0.6812101602554321,1
call,"['we', 'could', 'always', 'call', 'on', 'a', 'friend']","['call', 'the', 'outcome', 'of', 'an', 'election']",0.4604569673538208,0
hand,"['give', 'me', 'a', 'hand', 'with', 'the', 'chores']","['he', 'kept', 'trying', 'to', 'see', 'my', 'hand']",0.8085396885871887,0
cover,"['cover', 'the', 'grave', 'with', 'flowers']","['cover', 'her', 'face', 'with', 'a', 'handkerchief']",0.6683977246284485,1
light,"['he', 'stepped', 'into', 'the', 'light']","['hey', 'buddy', 'you', 'got', 'a', 'light']",0.6128312945365906,0
go,"['go', 'about', 'the', 'world', 'in', 'a', 'certain', 'manner']","['messages', 'must', 'go', 'through', 'diplomatic', 'channels']",0.9772576093673706,1
community,"['the', 'preachers', 'and', 'the', 'bootleggers', 'found', 'they', 'had', 'a', 'community', 'of', 'interests']","['they', 'hoped', 'to', 'join', 'the', 'nato', 'community']",0.7736332416534424,0
touch,"['suddenly', 'in', 'the', 'crowd', 'i', 'felt', 'a', 'touch', 'at', 'my', 'shoulder']","['this', 'dish', 'could', 'use', 'a', 'touch', 'of', 'garlic']",0.6933259963989258,0
face,"['put', 'a', 'big', 'sign', 'on', 'each', 'face', 'of', 'the', 'building', 'that', 'can', 'be', 'seen', 'from', 'the', 'road']","['she', 'wanted', 'to', 'wipe', 'him', 'off', 'the', 'face', 'of', 'the', 'earth']",0.821579098701477,1
keep,"['where', 'do', 'you', 'keep', 'your', 'gardening', 'tools']","['these', 'potatoes', 'keep', 'for', 'a', 'long', 'time']",0.8215258121490479,0
pull,"['the', 'pull', 'of', 'the', 'moon']","['the', 'pull', 'of', 'the', 'current']",0.905381977558136,1
make,"['they', 'hope', 'to', 'make', 'a', 'bigger', 'profit']","['how', 'much', 'do', 'you', 'make', 'a', 'month', 'in', 'your', 'new', 'job']",0.9221494793891907,1
softness,"['softness', 'is', 'not', 'something', 'permitted', 'of', 'good', 'leaders']","['orders', 'have', 'recently', 'picked', 'up', 'after', 'a', 'period', 'of', 'extreme', 'softness']",0.539239227771759,0
gather,"['gather', 'the', 'close', 'family', 'members']","['be', 'careful', 'not', 'to', 'stretch', 'or', 'gather', 'your', 'knitting']",0.2974921762943268,1
meaning,"['the', 'meaning', 'of', 'life']","['what', 'is', 'the', 'meaning', 'of', 'this', 'sentence']",0.884283721446991,1
market,"['before', 'they', 'publish', 'any', 'book', 'they', 'try', 'to', 'determine', 'the', 'size', 'of', 'the', 'market', 'for', 'it']","['we', 'believe', 'that', 'the', 'market', 'for', 'the', 'new', 'widget', 'is', 'the', 'older', 'homeowner']",0.8309378623962402,1
wall,"['negotiations', 'ran', 'into', 'a', 'brick', 'wall']","['a', 'wall', 'of', 'smoke']",0.6368233561515808,1
heart,"['he', 'drew', 'a', 'heart', 'and', 'called', 'it', 'a', 'valentine']","['he', 'had', 'a', 'change', 'of', 'heart']",0.777031660079956,0
time,"['when', 'was', 'the', 'last', 'time', 'we', 'went', 'out', 'i', 'dont', 'remember']","['okay', 'but', 'this', 'is', 'the', 'last', 'time', 'no', 'more', 'after', 'that']",0.893401026725769,1
containment,"['the', 'containment', 'of', 'the', 'rebellion']","['the', 'containment', 'of', 'the', 'aids', 'epidemic']",0.8733852505683899,1
top,"['only', 'the', 'top', 'side', 'of', 'the', 'box', 'was', 'painted']","['put', 'your', 'books', 'on', 'top', 'of', 'the', 'desk']",0.805671215057373,1
save,"['lets', 'save', 'the', 'packaging', 'in', 'case', 'we', 'need', 'to', 'send', 'the', 'product', 'back']","['this', 'will', 'save', 'money']",0.5277654528617859,0
house,"['the', 'children', 'were', 'playing', 'house']","['she', 'felt', 'she', 'had', 'to', 'get', 'out', 'of', 'the', 'house']",0.6513788104057312,0
check,"['check', 'the', 'spelling', 'of', 'this', 'word']","['check', 'your', 'luggage', 'before', 'boarding']",0.5399264693260193,0
case,"['it', 'was', 'a', 'case', 'of', 'bad', 'judgment']","['a', 'typical', 'case', 'was', 'the', 'suburban', 'housewife', 'described', 'by', 'a', 'marriage', 'counselor']",0.7589566707611084,0
room,"['the', 'whole', 'room', 'was', 'cheering']","['the', 'room', 'was', 'on', 'its', 'feet']",0.794248640537262,1
take,"['do', 'you', 'take', 'me', 'for', 'a', 'fool']","['i', 'take', 'it', 'youre', 'not', 'going']",0.8744613528251648,1
quality,"['a', 'peasant', 'is', 'not', 'allowed', 'to', 'fall', 'in', 'love', 'with', 'a', 'lady', 'of', 'quality']","['membership', 'of', 'this', 'golf', 'club', 'is', 'limited', 'to', 'those', 'of', 'quality', 'and', 'wealth']",0.8022603988647461,1
get,"['what', 'did', 'you', 'get', 'at', 'the', 'toy', 'store']","['she', 'didnt', 'get', 'his', 'name', 'when', 'they', 'met', 'the', 'first', 'time']",0.9024996161460876,0
stay,"['to', 'stay', 'a', 'flat', 'sheet', 'in', 'a', 'steam', 'boiler']","['after', 'the', 'trial', 'period', 'she', 'was', 'asked', 'to', 'stay', 'on', 'and', 'work', 'fulltime']",0.6786549687385559,0
age,"['its', 'been', 'an', 'age', 'since', 'we', 'last', 'saw', 'you']","['it', 'was', 'replaced', 'because', 'of', 'its', 'age']",0.8924763202667236,1
post,"['ill', 'post', 'the', 'news', 'on', 'the', 'bulletin', 'board']","['post', 'a', 'sentinel', 'in', 'front', 'of', 'the', 'door']",0.5976803302764893,0
put,"['he', 'put', 'all', 'his', 'efforts', 'into', 'this', 'job']","['the', 'teacher', 'put', 'an', 'interesting', 'twist', 'to', 'the', 'interpretation', 'of', 'the', 'story']",0.8237903118133545,1
apparition,"['the', 'sudden', 'apparition', 'of', 'the', 'spaniards', 'william', 'h', 'prescott']","['the', 'apparition', 'of', 'lawyer', 'clippurse', 'occasioned', 'much', 'speculation', 'in', 'that', 'portion', 'of', 'the', 'world', 'sir', 'w', 'scott']",0.7680804133415222,1
breath,"['his', 'sour', 'breath', 'offended', 'her']","['the', 'childs', 'breath', 'came', 'quickly', 'and', 'unevenly']",0.7710651755332947,0
land,"['they', 'come', 'from', 'a', 'faraway', 'land']","['he', 'returned', 'to', 'the', 'land', 'of', 'his', 'birth']",0.6918911933898926,0
head,"['the', 'beer', 'had', 'a', 'large', 'head', 'of', 'foam']","['admission', 'is', 'three', 'dollars', 'a', 'head']",0.6662372350692749,0
day,"['every', 'dog', 'has', 'his', 'day']","['my', 'day', 'began', 'early', 'this', 'morning']",0.855696439743042,0
cup,"['put', 'the', 'flag', 'back', 'in', 'the', 'cup']","['he', 'swore', 'as', 'the', 'ball', 'rimmed', 'the', 'cup', 'and', 'rolled', 'away']",0.8644043803215027,1
resistance,"['the', 'enemy', 'offered', 'little', 'resistance']","['the', 'resistance', 'of', 'bacteria', 'to', 'certain', 'antibiotics']",0.6237586736679077,1
face,"['they', 'climbed', 'the', 'north', 'face', 'of', 'the', 'mountain']","['the', 'face', 'of', 'the', 'city', 'is', 'changing']",0.6968338489532471,0
sex,"['the', 'believers', 'those', 'who', 'abstain', 'from', 'sex']","['all', 'you', 'ever', 'think', 'about', 'is', 'sex']",0.6572712063789368,1
spring,"['the', 'emerging', 'buds', 'were', 'a', 'sure', 'sign', 'of', 'spring']","['spring', 'is', 'the', 'time', 'of', 'the', 'year', 'most', 'species', 'reproduce']",0.7002456188201904,1
reaction,"['there', 'was', 'a', 'chemical', 'reaction', 'of', 'the', 'lime', 'with', 'the', 'ground', 'water']","['in', 'this', 'reaction', 'the', 'acid', 'and', 'base', 'will', 'neutralize', 'each', 'other', 'producing', 'a', 'salt']",0.8842834234237671,1
drink,"['can', 'i', 'buy', 'you', 'a', 'drink']","['i', 'asked', 'for', 'a', 'hot', 'drink']",0.6914480924606323,1
stretch,"['cats', 'stretch', 'with', 'equal', 'ease', 'and', 'agility', 'beyond', 'the', 'point', 'that', 'breaks', 'a', 'man', 'on', 'the', 'rack']","['i', 'always', 'stretch', 'my', 'muscles', 'before', 'exercising']",0.4899941384792328,1
edge,"['his', 'voice', 'had', 'an', 'edge', 'to', 'it']","['she', 'sat', 'on', 'the', 'edge', 'of', 'the', 'bed']",0.7133853435516357,0
action,"['the', 'piano', 'had', 'a', 'very', 'stiff', 'action']","['recent', 'federal', 'action', 'undermined', 'the', 'segregationist', 'position']",0.6938584446907043,0
time,"['the', 'time', 'of', 'year', 'for', 'planting']","['he', 'waited', 'a', 'long', 'time']",0.7799066305160522,1
air,"['the', 'flock', 'of', 'birds', 'took', 'to', 'the', 'air']","['a', 'smell', 'of', 'chemicals', 'in', 'the', 'air']",0.8827484250068665,1
class,"['she', 'has', 'a', 'lot', 'of', 'class']","['the', 'class', 'of', 'all', 'sets', 'is', 'not', 'a', 'set']",0.6905509233474731,0
hit,"['the', 'temperature', 'could', 'hit', '110', 'f', 'tomorrow']","['the', 'thermometer', 'hit', '100', 'degrees']",0.9710501432418823,1
